geneID	geneSymbol	baseMean	log2FC	pvalue	fdr	KD.tpm.ave	NC.tpm.ave	perturb_id	KD.geneSymbol	ZScore
ENSG00000151292	CSNK1G3	458.543	0.153639839692852	0.109709705294129	0.48551472151082	45.456	39.746	ASO_G0272888_AD_07	AC013394.2	1.134
ENSG00000222309	AL391839.1	233.955	0.192445861520677	0.109766943841285	0.48551472151082	23.781	20.24	ASO_G0272888_AD_07	AC013394.2	1.041
ENSG00000069248	NUP133	438.098	-0.235921843190768	0.109811893059249	0.485533207501008	34.065	39.075	ASO_G0272888_AD_07	AC013394.2	-1.303
ENSG00000076248	UNG	355.995	-0.175842825657122	0.110108139669491	0.486345240935195	28.665	31.649	ASO_G0272888_AD_07	AC013394.2	-0.595
ENSG00000240350	AC017002.1	11.549	-0.699100332540796	0.110120013286606	0.486345240935195	0.621	1.062	ASO_G0272888_AD_07	AC013394.2	-1.772
ENSG00000260456	C16orf95	199.846	0.212165989352902	0.110088273514642	0.486345240935195	20.625	17.24	ASO_G0272888_AD_07	AC013394.2	1.213
ENSG00000266552	AL356020.1	143.438	-0.336812699379982	0.110035243894012	0.486345240935195	10.349	12.911	ASO_G0272888_AD_07	AC013394.2	-1.552
ENSG00000178999	AURKB	1094.831	0.189168579173817	0.110180600759894	0.486475364372074	110.828	94.603	ASO_G0272888_AD_07	AC013394.2	0.898
ENSG00000101266	CSNK2A1	1130.958	0.173516175309362	0.110225585896939	0.486494159507813	113.637	97.745	ASO_G0272888_AD_07	AC013394.2	1.014
ENSG00000114745	GORASP1	350.603	-0.279029212898973	0.110247108955641	0.486494159507813	26.349	31.434	ASO_G0272888_AD_07	AC013394.2	-1.803
ENSG00000020181	GPR124	867.315	-0.49859921370706	0.110383125038192	0.486549131664721	57.016	78.934	ASO_G0272888_AD_07	AC013394.2	-1.32
ENSG00000123636	BAZ2B	248.521	0.234551472277479	0.110399471418433	0.486549131664721	25.982	21.424	ASO_G0272888_AD_07	AC013394.2	1.372
ENSG00000154930	ACSS1	150.376	-0.393522599697136	0.110415212412973	0.486549131664721	10.493	13.6	ASO_G0272888_AD_07	AC013394.2	-1.227
ENSG00000176142	TMEM39A	252.552	-0.277950376094444	0.110387236743334	0.486549131664721	19.243	22.634	ASO_G0272888_AD_07	AC013394.2	-1.334
ENSG00000198189	HSD17B11	375.746	0.202343836192994	0.110375604451039	0.486549131664721	38.468	32.449	ASO_G0272888_AD_07	AC013394.2	0.834
CATG00000072514	CATG00000072514.1	9.293	0.61891323560103	0.110519338595106	0.486692878001108	1.191	0.771	ASO_G0272888_AD_07	AC013394.2	-0.979
ENSG00000141985	SH3GL1	1213.908	-0.587338228254379	0.110541248682273	0.486692878001108	75.355	110.629	ASO_G0272888_AD_07	AC013394.2	-2.171
ENSG00000260238	PMF1-BGLAP	741.922	0.172131362670066	0.110494213138886	0.486692878001108	74.43	64.146	ASO_G0272888_AD_07	AC013394.2	1.419
ENSG00000101189	MRGBP	301.408	-0.451649597768594	0.110598338494939	0.486701832750769	20.347	27.267	ASO_G0272888_AD_07	AC013394.2	-1.813
ENSG00000139154	AEBP2	380.277	-0.337142821297247	0.110636699409052	0.486701832750769	27.653	34.162	ASO_G0272888_AD_07	AC013394.2	-1.752
ENSG00000151176	PLBD2	779.995	-0.463326242206263	0.110608129983401	0.486701832750769	52.36	70.753	ASO_G0272888_AD_07	AC013394.2	-2.43
ENSG00000066855	MTFR1	424.147	0.175895264799393	0.110974695245165	0.487334119870108	42.578	36.683	ASO_G0272888_AD_07	AC013394.2	0.977
ENSG00000125449	ARMC7	183.345	0.229774673426644	0.11096791621842	0.487334119870108	19.127	15.786	ASO_G0272888_AD_07	AC013394.2	0.97
ENSG00000144485	HES6	26.439	-0.574509496601951	0.110938569924427	0.487334119870108	1.604	2.419	ASO_G0272888_AD_07	AC013394.2	-1.4
ENSG00000164509	IL31RA	10.774	0.575739897050217	0.110970964182359	0.487334119870108	1.386	0.893	ASO_G0272888_AD_07	AC013394.2	0.597
ENSG00000169398	PTK2	854.233	-0.200829515411829	0.110998686291592	0.487334119870108	67.988	76.096	ASO_G0272888_AD_07	AC013394.2	-0.252
ENSG00000186812	ZNF397	136.436	-0.226256325324783	0.110920623034138	0.487334119870108	10.718	12.183	ASO_G0272888_AD_07	AC013394.2	-1.338
ENSG00000198792	TMEM184B	1461.449	-0.300518985669181	0.110929785675899	0.487334119870108	108.973	130.946	ASO_G0272888_AD_07	AC013394.2	-1.186
ENSG00000197417	SHPK	168.117	-0.328766801977203	0.11111753883844	0.487718936266445	12.166	15.131	ASO_G0272888_AD_07	AC013394.2	-1.658
CATG00000057697	CATG00000057697.1	15.889	-0.662196712225716	0.111546580466915	0.48853111903032	0.871	1.461	ASO_G0272888_AD_07	AC013394.2	-1.16
ENSG00000096968	JAK2	147.065	-0.248156920098951	0.111506408565487	0.48853111903032	11.264	13.157	ASO_G0272888_AD_07	AC013394.2	-0.847
ENSG00000105088	OLFM2	55.031	-0.908726649031825	0.111414423923084	0.48853111903032	2.739	5.098	ASO_G0272888_AD_07	AC013394.2	-1.68
ENSG00000109332	UBE2D3	4749.411	-0.17161103781267	0.111478242511956	0.48853111903032	384.389	421.919	ASO_G0272888_AD_07	AC013394.2	-1.729
ENSG00000126787	DLGAP5	1004.666	-0.164925207149843	0.11148655566869	0.48853111903032	81.871	89.15	ASO_G0272888_AD_07	AC013394.2	-0.355
ENSG00000174173	TRMT10C	482.1	0.172369299285682	0.111341873321086	0.48853111903032	48.276	41.713	ASO_G0272888_AD_07	AC013394.2	0.547
ENSG00000179761	PIPOX	14.726	0.506341254575329	0.111504056380579	0.48853111903032	1.836	1.232	ASO_G0272888_AD_07	AC013394.2	1.1
ENSG00000205710	C17orf107	22.697	-0.544148512739339	0.111552627243712	0.48853111903032	1.497	2.06	ASO_G0272888_AD_07	AC013394.2	-0.959
ENSG00000270095	RP11-214K3.18	279.104	-0.595611802206982	0.111601501007111	0.488608252308443	17.204	25.415	ASO_G0272888_AD_07	AC013394.2	-1.252
ENSG00000124098	FAM210B	1102.013	-0.344316157402061	0.111676963228866	0.488664875494731	79.871	99.051	ASO_G0272888_AD_07	AC013394.2	-1.579
ENSG00000167702	KIFC2	130.987	-0.30496071285262	0.111657658180499	0.488664875494731	9.706	11.783	ASO_G0272888_AD_07	AC013394.2	-1.295
ENSG00000088280	ASAP3	89.225	-0.327195835753622	0.111742930586113	0.488744886235562	6.503	8.04	ASO_G0272888_AD_07	AC013394.2	-1.021
ENSG00000230793	SMARCE1P5	19.194	-0.573777511070224	0.11175778780588	0.488744886235562	1.177	1.754	ASO_G0272888_AD_07	AC013394.2	-1.215
CATG00000056184	CATG00000056184.1	21.676	-0.493739559941525	0.111855742110964	0.48895090945989	1.442	1.97	ASO_G0272888_AD_07	AC013394.2	-1.324
CATG00000076290	CATG00000076290.1	44.083	0.326322000203652	0.112179023584297	0.48895090945989	4.909	3.752	ASO_G0272888_AD_07	AC013394.2	1.154
ENSG00000067182	TNFRSF1A	2404.592	0.178562153497392	0.112064243798064	0.48895090945989	241.922	207.963	ASO_G0272888_AD_07	AC013394.2	1.059
ENSG00000070018	LRP6	427.4	-0.444241549451205	0.112135360284406	0.48895090945989	29.027	38.714	ASO_G0272888_AD_07	AC013394.2	-1.893
ENSG00000089723	OTUB2	18.756	0.439839727474474	0.112152639737229	0.48895090945989	2.225	1.581	ASO_G0272888_AD_07	AC013394.2	0.989
ENSG00000139977	NAA30	396.247	-0.476243623721026	0.112095483571272	0.48895090945989	26.362	35.857	ASO_G0272888_AD_07	AC013394.2	-2.552
ENSG00000141458	NPC1	1531.223	0.165375651795867	0.112031044468286	0.48895090945989	152.861	132.628	ASO_G0272888_AD_07	AC013394.2	0.397
ENSG00000146426	TIAM2	146.535	-0.333000854190193	0.112241596829717	0.48895090945989	10.689	13.195	ASO_G0272888_AD_07	AC013394.2	-0.516
ENSG00000160007	ARHGAP35	531.711	-0.326108873194843	0.112187443156849	0.48895090945989	38.967	47.753	ASO_G0272888_AD_07	AC013394.2	-1.145
ENSG00000164283	ESM1	21.563	0.454502980396709	0.112080046691844	0.48895090945989	2.47	1.829	ASO_G0272888_AD_07	AC013394.2	0.253
ENSG00000165659	DACH1	39.276	0.417881421790408	0.112242857526685	0.48895090945989	4.552	3.321	ASO_G0272888_AD_07	AC013394.2	1.326
ENSG00000176834	VSIG10	255.604	-0.19639506204117	0.112132419429998	0.48895090945989	20.149	22.796	ASO_G0272888_AD_07	AC013394.2	-1.125
ENSG00000180875	GREM2	407.466	-0.237984547185545	0.111928205215518	0.48895090945989	31.75	36.41	ASO_G0272888_AD_07	AC013394.2	0.011
ENSG00000185973	TMLHE	221.217	0.196742346474174	0.111985040059179	0.48895090945989	22.534	19.111	ASO_G0272888_AD_07	AC013394.2	1.224
ENSG00000258982	RP11-638I2.4	84.519	0.256899961804917	0.112279848327969	0.488975767446685	8.933	7.259	ASO_G0272888_AD_07	AC013394.2	1.092
ENSG00000164332	UBLCP1	756.125	0.203867881251894	0.112335927472313	0.489083717658008	77.3	65.266	ASO_G0272888_AD_07	AC013394.2	0.642
ENSG00000166311	SMPD1	871.47	-0.280100681612302	0.112422963740813	0.489326350116654	65.752	78.174	ASO_G0272888_AD_07	AC013394.2	-1.898
ENSG00000095564	BTAF1	320.578	-0.334822997022761	0.11248072469479	0.489328677380881	23.361	28.898	ASO_G0272888_AD_07	AC013394.2	-1.422
ENSG00000260852	FBXL19-AS1	26.627	-0.485771750437125	0.1124861124651	0.489328677380881	1.803	2.416	ASO_G0272888_AD_07	AC013394.2	-1.322
ENSG00000100417	PMM1	332.477	-0.223303976181222	0.112598895643539	0.489455435405716	26.103	29.606	ASO_G0272888_AD_07	AC013394.2	-0.949
ENSG00000104626	ERI1	691.106	-0.167345343963182	0.112559278722033	0.489455435405716	56.118	61.335	ASO_G0272888_AD_07	AC013394.2	-0.419
ENSG00000116001	TIA1	715.384	-0.149864807612492	0.112743921726948	0.489455435405716	58.984	63.479	ASO_G0272888_AD_07	AC013394.2	-0.596
ENSG00000120314	WDR55	489.515	0.146550976786462	0.112787229601763	0.489455435405716	48.372	42.422	ASO_G0272888_AD_07	AC013394.2	1.044
ENSG00000132676	DAP3	1301.361	0.143537818848521	0.112745651398096	0.489455435405716	128.275	112.835	ASO_G0272888_AD_07	AC013394.2	0.523
ENSG00000135537	LACE1	122.364	0.224256329053263	0.11282840267222	0.489455435405716	12.762	10.55	ASO_G0272888_AD_07	AC013394.2	1.215
ENSG00000159445	THEM4	157.058	-0.226133370883229	0.112805707655644	0.489455435405716	12.126	14.042	ASO_G0272888_AD_07	AC013394.2	-1.051
ENSG00000164877	MICALL2	238.464	-0.37994636811652	0.112668134742334	0.489455435405716	16.871	21.57	ASO_G0272888_AD_07	AC013394.2	-1.418
ENSG00000189058	APOD	51.493	-0.362171826568652	0.11276021185653	0.489455435405716	3.732	4.64	ASO_G0272888_AD_07	AC013394.2	-0.933
ENSG00000260778	MIR940	54.113	-0.433840708832552	0.112720892688023	0.489455435405716	3.703	4.901	ASO_G0272888_AD_07	AC013394.2	-1.154
ENSG00000160953	MUM1	231.123	-0.282823489425831	0.112931734868801	0.489767762485947	17.377	20.716	ASO_G0272888_AD_07	AC013394.2	-1.15
ENSG00000044090	CUL7	390.612	-0.21026535144845	0.113088627356793	0.48991637458972	30.905	34.852	ASO_G0272888_AD_07	AC013394.2	-1.167
ENSG00000131748	STARD3	541.124	-0.305059641972872	0.113073667440615	0.48991637458972	40.162	48.421	ASO_G0272888_AD_07	AC013394.2	-1.788
ENSG00000143436	MRPL9	760.655	0.188841005875745	0.113091380647454	0.48991637458972	77.006	65.682	ASO_G0272888_AD_07	AC013394.2	1.321
ENSG00000204822	MRPL53	1227.999	0.229243093761294	0.113036342280469	0.48991637458972	127.352	105.689	ASO_G0272888_AD_07	AC013394.2	1.474
ENSG00000188191	PRKAR1B	185.927	-0.263157102325515	0.11312740799456	0.489936654739532	14.142	16.598	ASO_G0272888_AD_07	AC013394.2	-0.559
ENSG00000110987	BCL7A	115.304	-0.417480777764246	0.11319840137693	0.490108313994852	7.888	10.393	ASO_G0272888_AD_07	AC013394.2	-1.776
ENSG00000169071	ROR2	40.641	-0.436679493728268	0.113307449991274	0.490444597996014	2.716	3.693	ASO_G0272888_AD_07	AC013394.2	-0.658
ENSG00000138081	FBXO11	510.496	0.145892916717537	0.113369693192694	0.490578157420211	50.328	44.287	ASO_G0272888_AD_07	AC013394.2	1.042
ENSG00000140263	SORD	381.535	0.160381415762549	0.113427740812242	0.490693492636408	37.877	33.048	ASO_G0272888_AD_07	AC013394.2	0.511
CATG00000031917	CATG00000031917.1	34.022	0.351994738844707	0.113850478645697	0.490811890812663	3.834	2.891	ASO_G0272888_AD_07	AC013394.2	1.489
ENSG00000007545	CRAMP1L	147.985	-0.322134261997843	0.113609981828734	0.490811890812663	10.795	13.312	ASO_G0272888_AD_07	AC013394.2	-1.206
ENSG00000112576	CCND3	358.501	-0.293221892205442	0.113700462389461	0.490811890812663	26.72	32.094	ASO_G0272888_AD_07	AC013394.2	-1.793
ENSG00000118260	CREB1	436.342	-0.191876781130388	0.113829748775338	0.490811890812663	34.961	38.789	ASO_G0272888_AD_07	AC013394.2	-1.145
ENSG00000125977	EIF2S2	2350.308	-0.147569953151616	0.11368180530833	0.490811890812663	193.603	208.367	ASO_G0272888_AD_07	AC013394.2	-1.556
ENSG00000136021	SCYL2	373.224	-0.193812938084031	0.113798688010729	0.490811890812663	29.717	33.286	ASO_G0272888_AD_07	AC013394.2	-0.905
ENSG00000138738	PRDM5	210.126	-0.189525448079754	0.113863334362554	0.490811890812663	16.813	18.725	ASO_G0272888_AD_07	AC013394.2	-0.09
ENSG00000150764	DIXDC1	182.01	-0.339654874796298	0.113552177830686	0.490811890812663	13.103	16.399	ASO_G0272888_AD_07	AC013394.2	-1.706
ENSG00000168306	ACOX2	130.359	-0.211289082163554	0.113852162995173	0.490811890812663	10.319	11.62	ASO_G0272888_AD_07	AC013394.2	-0.967
ENSG00000169131	ZNF354A	137.433	-0.228343794945429	0.113752118679156	0.490811890812663	10.619	12.286	ASO_G0272888_AD_07	AC013394.2	-1.239
ENSG00000171823	FBXL14	22.011	-0.52153851980398	0.113590652411534	0.490811890812663	1.405	2.001	ASO_G0272888_AD_07	AC013394.2	-1.505
ENSG00000183726	TMEM50A	2426.656	0.144290117860589	0.113731224665803	0.490811890812663	239.165	210.312	ASO_G0272888_AD_07	AC013394.2	0.685
ENSG00000185947	ZNF267	167.165	0.219855155825799	0.113654798437188	0.490811890812663	17.24	14.4	ASO_G0272888_AD_07	AC013394.2	0.586
CATG00000036740	CATG00000036740.1	8.319	0.732130685734482	0.114542785814627	0.490878910435965	1.131	0.682	ASO_G0272888_AD_07	AC013394.2	-0.352
ENSG00000008394	MGST1	2968.484	0.179757965209362	0.114595827378442	0.490878910435965	298.958	256.392	ASO_G0272888_AD_07	AC013394.2	0.709
ENSG00000099331	MYO9B	660.345	-0.612466443887173	0.114323885260617	0.490878910435965	40.32	60.212	ASO_G0272888_AD_07	AC013394.2	-1.384
ENSG00000104093	DMXL2	143.126	-0.264089594068094	0.114489146327958	0.490878910435965	10.869	12.84	ASO_G0272888_AD_07	AC013394.2	-0.755
ENSG00000105173	CCNE1	59.512	-0.443438064282733	0.113975487896947	0.490878910435965	3.977	5.385	ASO_G0272888_AD_07	AC013394.2	-1.212
ENSG00000113790	EHHADH	113.653	0.23399509753221	0.114561027937709	0.490878910435965	11.719	9.787	ASO_G0272888_AD_07	AC013394.2	0.939
ENSG00000118689	FOXO3	343.084	-0.290702313626918	0.114612569987038	0.490878910435965	25.617	30.781	ASO_G0272888_AD_07	AC013394.2	-1.238
ENSG00000120896	SORBS3	2040.557	-0.249607323996646	0.114618361693268	0.490878910435965	157.169	182.312	ASO_G0272888_AD_07	AC013394.2	-2.056
ENSG00000134107	BHLHE40	398.189	0.190685728021172	0.113967407404034	0.490878910435965	40.436	34.362	ASO_G0272888_AD_07	AC013394.2	0.37
ENSG00000136238	RAC1	5548.331	-0.236454015256548	0.114250034115817	0.490878910435965	431.39	494.277	ASO_G0272888_AD_07	AC013394.2	-1.642
ENSG00000136810	TXN	11607.738	0.247830367410855	0.114610267373689	0.490878910435965	1217.613	997.65	ASO_G0272888_AD_07	AC013394.2	0.923
ENSG00000138175	ARL3	1435.775	-0.19503175416729	0.114509504170907	0.490878910435965	114.581	127.658	ASO_G0272888_AD_07	AC013394.2	-0.633
ENSG00000149218	ENDOD1	197.055	-0.311243471797244	0.114335877168372	0.490878910435965	14.503	17.656	ASO_G0272888_AD_07	AC013394.2	-1.449
ENSG00000151726	ACSL1	286.929	-0.283875420707759	0.113943226568403	0.490878910435965	21.515	25.734	ASO_G0272888_AD_07	AC013394.2	-1.639
ENSG00000162595	DIRAS3	16.239	-0.581424434765752	0.114515883152518	0.490878910435965	1.048	1.471	ASO_G0272888_AD_07	AC013394.2	-0.584
ENSG00000172586	CHCHD1	1242.299	0.195725679812066	0.114390087166052	0.490878910435965	126.223	107.169	ASO_G0272888_AD_07	AC013394.2	1.607
ENSG00000183647	ZNF530	46.838	0.320359434108477	0.114319889024922	0.490878910435965	5.118	3.997	ASO_G0272888_AD_07	AC013394.2	1.223
ENSG00000185361	TNFAIP8L1	118.447	-0.240932666307832	0.114235833439171	0.490878910435965	9.099	10.586	ASO_G0272888_AD_07	AC013394.2	-0.87
ENSG00000198795	ZNF521	398.453	0.16596611716693	0.114566193426152	0.490878910435965	39.693	34.525	ASO_G0272888_AD_07	AC013394.2	1.177
ENSG00000207005	RNU1-2	11.91	0.534311287758051	0.11463263103591	0.490878910435965	1.493	0.999	ASO_G0272888_AD_07	AC013394.2	0.121
ENSG00000235437	RP11-357C3.3	229.717	0.165196344260388	0.114598283168846	0.490878910435965	22.927	19.892	ASO_G0272888_AD_07	AC013394.2	1.192
ENSG00000253704	RP11-267M23.4	13.733	-0.633231141929743	0.114064551777644	0.490878910435965	0.872	1.252	ASO_G0272888_AD_07	AC013394.2	-1.514
ENSG00000261221	ZNF865	319.591	-0.279872821375998	0.114628203105498	0.490878910435965	24.061	28.616	ASO_G0272888_AD_07	AC013394.2	-1.702
ENSG00000262304	SHPK	170.277	-0.321432929126604	0.114328536372301	0.490878910435965	12.379	15.319	ASO_G0272888_AD_07	AC013394.2	-1.647
ENSG00000164929	BAALC	165.364	-0.504044781131009	0.114736126881845	0.491187527571415	10.743	15.013	ASO_G0272888_AD_07	AC013394.2	-0.887
ENSG00000185909	KLHDC8B	100.436	0.283129196505893	0.114844868337462	0.491518426099269	10.791	8.612	ASO_G0272888_AD_07	AC013394.2	1.09
ENSG00000179562	GCC1	201.236	-0.296524053317944	0.114903615118842	0.491635232495896	14.976	18.034	ASO_G0272888_AD_07	AC013394.2	-1.517
ENSG00000124164	VAPB	285.436	-0.217263960474836	0.114954593785678	0.491718746817228	22.426	25.431	ASO_G0272888_AD_07	AC013394.2	-1.102
ENSG00000198551	ZNF627	162.259	0.208296136757387	0.114988439361651	0.491728948624516	16.679	13.979	ASO_G0272888_AD_07	AC013394.2	0.909
ENSG00000105245	NUMBL	391.748	-0.449287784699227	0.115113461245341	0.491859221744234	26.539	35.382	ASO_G0272888_AD_07	AC013394.2	-1.933
ENSG00000156150	ALX3	165.021	-0.303835663307045	0.115144778781968	0.491859221744234	12.302	14.831	ASO_G0272888_AD_07	AC013394.2	-0.517
ENSG00000161618	ALDH16A1	169.756	0.240650014493494	0.115142645433557	0.491859221744234	17.787	14.62	ASO_G0272888_AD_07	AC013394.2	1.473
ENSG00000165983	PTER	75.727	-0.257015539076582	0.115143067443888	0.491859221744234	5.869	6.761	ASO_G0272888_AD_07	AC013394.2	-1.128
ENSG00000123684	LPGAT1	380.011	-0.353173370339676	0.115242457761664	0.492007542970448	27.322	34.238	ASO_G0272888_AD_07	AC013394.2	-1.688
ENSG00000138386	NAB1	94.817	-0.416178645114478	0.115220319997798	0.492007542970448	6.54	8.561	ASO_G0272888_AD_07	AC013394.2	-1.986
ENSG00000119772	DNMT3A	136.712	-0.600729509576866	0.115331878864424	0.492254851625054	8.365	12.466	ASO_G0272888_AD_07	AC013394.2	-2.251
ENSG00000118363	SPCS2	1995.897	0.178476518931677	0.115403303152931	0.492401119106496	200.773	172.572	ASO_G0272888_AD_07	AC013394.2	1.367
ENSG00000204673	AKT1S1	1383.832	-0.407591078678164	0.115429155496238	0.492401119106496	96.383	124.755	ASO_G0272888_AD_07	AC013394.2	-1.814
ENSG00000166261	ZNF202	88.183	-0.306165438357312	0.115483257476016	0.492497493683529	6.47	7.924	ASO_G0272888_AD_07	AC013394.2	-1.608
ENSG00000140564	FURIN	43.667	-0.372400165003332	0.115662825784197	0.492994264250612	3.05	3.938	ASO_G0272888_AD_07	AC013394.2	-1.11
ENSG00000174013	FBXO45	38.802	-0.564539033095363	0.115646678684824	0.492994264250612	2.396	3.535	ASO_G0272888_AD_07	AC013394.2	-1.931
ENSG00000175354	PTPN2	218.714	-0.328005047574578	0.115843932684757	0.493497047659511	16.118	19.611	ASO_G0272888_AD_07	AC013394.2	-1.796
ENSG00000196705	ZNF431	208.147	0.214916441694807	0.115834992782979	0.493497047659511	21.463	17.939	ASO_G0272888_AD_07	AC013394.2	1.146
ENSG00000115091	ACTR3	4323.564	0.209894523421466	0.116023486773141	0.493589302739303	443.296	372.32	ASO_G0272888_AD_07	AC013394.2	1.542
ENSG00000127947	PTPN12	297.13	-0.44685807447536	0.115959313867064	0.493589302739303	20.129	26.894	ASO_G0272888_AD_07	AC013394.2	-2.059
ENSG00000154978	VOPP1	1256.864	-0.377683878012892	0.115996529746134	0.493589302739303	89.191	113.148	ASO_G0272888_AD_07	AC013394.2	-1.555
ENSG00000170906	NDUFA3	1389.278	0.223905649046978	0.115945058683518	0.493589302739303	143.86	119.541	ASO_G0272888_AD_07	AC013394.2	1.141
ENSG00000171169	NAIF1	83.906	-0.280539526678868	0.116016355349744	0.493589302739303	6.355	7.503	ASO_G0272888_AD_07	AC013394.2	-1.572
ENSG00000165219	GAPVD1	404.462	-0.209320135133301	0.116097918312715	0.49371105347714	31.792	36.088	ASO_G0272888_AD_07	AC013394.2	-1.109
ENSG00000171451	DSEL	958.522	-0.205741497159419	0.116139047121821	0.49371105347714	75.818	85.304	ASO_G0272888_AD_07	AC013394.2	-0.613
ENSG00000246089	RP11-115C21.2	45.165	0.315979253278089	0.116146867794974	0.49371105347714	4.942	3.862	ASO_G0272888_AD_07	AC013394.2	1.498
ENSG00000011243	AKAP8L	178.777	0.216089390035555	0.11683591822319	0.494139036687227	18.445	15.441	ASO_G0272888_AD_07	AC013394.2	0.815
ENSG00000031698	SARS	2205.109	-0.18392307778948	0.116520225918695	0.494139036687227	177.483	195.87	ASO_G0272888_AD_07	AC013394.2	-1.497
ENSG00000042445	RETSAT	210.315	0.267519406442739	0.116589970864241	0.494139036687227	22.424	18.042	ASO_G0272888_AD_07	AC013394.2	0.484
ENSG00000065970	FOXJ2	278	-0.356765557995363	0.11658973439641	0.494139036687227	19.925	25.044	ASO_G0272888_AD_07	AC013394.2	-2.397
ENSG00000104946	TBC1D17	790.333	0.170284202889361	0.116716048578404	0.494139036687227	79.242	68.339	ASO_G0272888_AD_07	AC013394.2	0.856
ENSG00000112651	MRPL2	512.373	0.215828211781604	0.116555466252803	0.494139036687227	52.823	44.156	ASO_G0272888_AD_07	AC013394.2	1.091
ENSG00000126947	ARMCX1	792.202	0.241994712302056	0.116692827741211	0.494139036687227	82.901	67.971	ASO_G0272888_AD_07	AC013394.2	0.897
ENSG00000136270	TBRG4	568.84	0.240651417800415	0.116943077204482	0.494139036687227	59.508	48.828	ASO_G0272888_AD_07	AC013394.2	1.466
ENSG00000140534	TICRR	155.242	-0.34830899978471	0.116709734121617	0.494139036687227	11.152	14.001	ASO_G0272888_AD_07	AC013394.2	-0.632
ENSG00000141858	SAMD1	383.447	-0.231677353348854	0.116815746884637	0.494139036687227	29.852	34.268	ASO_G0272888_AD_07	AC013394.2	-1.085
ENSG00000143157	POGK	347.992	-0.47088745302794	0.116906035654624	0.494139036687227	23.234	31.441	ASO_G0272888_AD_07	AC013394.2	-2.921
ENSG00000145494	NDUFS6	1648.068	0.147689756530337	0.11659599032043	0.494139036687227	162.681	142.937	ASO_G0272888_AD_07	AC013394.2	0.674
ENSG00000165030	NFIL3	272.373	-0.238214867468347	0.116526659080775	0.494139036687227	21.082	24.299	ASO_G0272888_AD_07	AC013394.2	-1.106
ENSG00000170653	ATF7	495.207	0.153646688977398	0.116438068779037	0.494139036687227	49.189	42.924	ASO_G0272888_AD_07	AC013394.2	1.36
ENSG00000176927	EFCAB5	11.014	-0.728159170673437	0.116362192251907	0.494139036687227	0.626	1.011	ASO_G0272888_AD_07	AC013394.2	-1.772
ENSG00000183605	SFXN4	173.103	-0.220312992452813	0.116776930676918	0.494139036687227	13.563	15.452	ASO_G0272888_AD_07	AC013394.2	-1.144
ENSG00000185236	RAB11B	1156.985	0.154745658828856	0.116698226872002	0.494139036687227	114.825	100.2	ASO_G0272888_AD_07	AC013394.2	1.259
ENSG00000196639	HRH1	112.084	0.267400146048307	0.116871457438269	0.494139036687227	11.95	9.618	ASO_G0272888_AD_07	AC013394.2	1.37
ENSG00000197860	SGTB	496.986	-0.240175445027144	0.116923051518679	0.494139036687227	38.393	44.358	ASO_G0272888_AD_07	AC013394.2	-1.436
ENSG00000198453	ZNF568	149.506	0.214862762726324	0.116928316453177	0.494139036687227	15.414	12.898	ASO_G0272888_AD_07	AC013394.2	1.276
ENSG00000249087	C1orf213	29.281	-0.418187604309369	0.116737493536841	0.494139036687227	2.002	2.652	ASO_G0272888_AD_07	AC013394.2	-1.304
ENSG00000272540	XXbac-BPG252P9.9	15.218	-1.43136926306458	0.116473171895449	0.494139036687227	0.538	1.443	ASO_G0272888_AD_07	AC013394.2	-1.176
ENSG00000099204	ABLIM1	161.118	-0.466989871816415	0.117016690370648	0.494316451484657	10.772	14.584	ASO_G0272888_AD_07	AC013394.2	-1.191
ENSG00000012124	CD22	8.859	0.627035385229684	0.117257383271002	0.494334537884515	1.131	0.733	ASO_G0272888_AD_07	AC013394.2	-0.229
ENSG00000078177	N4BP2	83.243	-0.285458897474791	0.117233723303311	0.494334537884515	6.193	7.464	ASO_G0272888_AD_07	AC013394.2	-0.736
ENSG00000114353	GNAI2	3660.336	-0.474024203908621	0.117274184047105	0.494334537884515	244.655	330.761	ASO_G0272888_AD_07	AC013394.2	-2.291
ENSG00000114473	IQCG	101.501	-0.229949068684373	0.117176368929157	0.494334537884515	7.987	9.054	ASO_G0272888_AD_07	AC013394.2	-0.921
ENSG00000141699	FAM134C	534.13	-0.355639149249158	0.117277474084571	0.494334537884515	38.352	48.071	ASO_G0272888_AD_07	AC013394.2	-2.699
ENSG00000147874	HAUS6	282.163	0.214209806666072	0.11739807351983	0.494334537884515	29.006	24.299	ASO_G0272888_AD_07	AC013394.2	1.225
ENSG00000149633	KIAA1755	62.332	-0.329414878996709	0.117463753915745	0.494334537884515	4.603	5.606	ASO_G0272888_AD_07	AC013394.2	-0.983
ENSG00000154309	DISP1	44.391	0.330481425081179	0.117450149818874	0.494334537884515	4.9	3.787	ASO_G0272888_AD_07	AC013394.2	1.135
ENSG00000170468	AC005280.1	111.212	-0.268070072441297	0.117212347349208	0.494334537884515	8.418	9.955	ASO_G0272888_AD_07	AC013394.2	-1.518
ENSG00000171757	LRRC34	60.518	0.306984352086085	0.117165893246979	0.494334537884515	6.624	5.171	ASO_G0272888_AD_07	AC013394.2	1.406
ENSG00000175895	PLEKHF2	170.681	-0.313674523973039	0.117349642589414	0.494334537884515	12.5	15.338	ASO_G0272888_AD_07	AC013394.2	-1.939
