geneID	geneSymbol	baseMean	log2FC	pvalue	fdr	KD.tpm.ave	NC.tpm.ave	perturb_id	KD.geneSymbol	ZScore
ENSG00000204920	ZNF155	124.351	0.176032227788542	0.1930069708995	0.73248111094764	12.404	10.549	ASO_G0272888_AD_10	AC013394.2	1.159
ENSG00000230989	HSBP1	2129.846	0.132203175267428	0.192981899177	0.73248111094764	207.189	181.362	ASO_G0272888_AD_10	AC013394.2	0.653
CATG00000039543	CATG00000039543.1	18.578	-0.418313741226151	0.193408993875639	0.73253878336031	1.252	1.646	ASO_G0272888_AD_10	AC013394.2	-0.648
ENSG00000090776	EFNB1	132.899	0.230161425289565	0.193072502218741	0.73253878336031	13.7	11.22	ASO_G0272888_AD_10	AC013394.2	0.453
ENSG00000102796	DHRS12	41.432	-0.287779021649316	0.193678953609421	0.73253878336031	3.116	3.644	ASO_G0272888_AD_10	AC013394.2	-1.032
ENSG00000106089	STX1A	179.576	0.189114426695322	0.193623352554611	0.73253878336031	18.149	15.211	ASO_G0272888_AD_10	AC013394.2	0.5
ENSG00000109667	SLC2A9	231.361	0.19897019024898	0.193201921270405	0.73253878336031	23.505	19.533	ASO_G0272888_AD_10	AC013394.2	1.316
ENSG00000110925	CSRNP2	213.344	0.173064074732157	0.19392169213736	0.73253878336031	21.284	18.139	ASO_G0272888_AD_10	AC013394.2	0.567
ENSG00000115307	AUP1	1132.952	-0.15673865172004	0.193980037229682	0.73253878336031	92.035	98.611	ASO_G0272888_AD_10	AC013394.2	-0.935
ENSG00000117308	GALE	407.636	0.227101557601847	0.193521005195865	0.73253878336031	41.963	34.473	ASO_G0272888_AD_10	AC013394.2	1.287
ENSG00000119688	ABCD4	172.147	0.158640085076159	0.193769352516395	0.73253878336031	17.273	14.613	ASO_G0272888_AD_10	AC013394.2	0.787
ENSG00000140521	POLG	519.791	-0.252725819488602	0.193446534346688	0.73253878336031	39.576	45.637	ASO_G0272888_AD_10	AC013394.2	-1.322
ENSG00000157404	KIT	285.376	0.166389354779891	0.193972856751184	0.73253878336031	28.401	24.207	ASO_G0272888_AD_10	AC013394.2	0.765
ENSG00000162073	PAQR4	123.126	-0.393517731581344	0.193547926048202	0.73253878336031	8.505	10.891	ASO_G0272888_AD_10	AC013394.2	-0.629
ENSG00000162757	C1orf74	39.241	0.314340028931229	0.193245255110897	0.73253878336031	4.28	3.29	ASO_G0272888_AD_10	AC013394.2	1.276
ENSG00000164440	TXLNB	26.585	-0.351381143175598	0.193664368932347	0.73253878336031	1.955	2.342	ASO_G0272888_AD_10	AC013394.2	-1.047
ENSG00000164649	CDCA7L	443.09	-0.242077375864541	0.19358754128419	0.73253878336031	33.989	38.725	ASO_G0272888_AD_10	AC013394.2	-0.504
ENSG00000164808	SPIDR	471.019	-0.177343000470156	0.193766014608296	0.73253878336031	37.924	41.085	ASO_G0272888_AD_10	AC013394.2	0.105
ENSG00000165115	KIF27	75.115	-0.20727189534619	0.193326484971792	0.73253878336031	5.927	6.561	ASO_G0272888_AD_10	AC013394.2	-0.929
ENSG00000170370	EMX2	179.387	-0.164029188444522	0.193280221828368	0.73253878336031	14.603	15.61	ASO_G0272888_AD_10	AC013394.2	-0.895
ENSG00000186275	NBPF12	13.121	0.484321263213509	0.193783522200617	0.73253878336031	1.616	1.082	ASO_G0272888_AD_10	AC013394.2	1.15
ENSG00000207715	AC009065.2	147.279	-0.288359434535225	0.194005064023288	0.73253878336031	10.848	12.94	ASO_G0272888_AD_10	AC013394.2	-1.094
ENSG00000226194	RP1-137D17.1	19.317	-0.408188312725991	0.193961301254779	0.73253878336031	1.33	1.717	ASO_G0272888_AD_10	AC013394.2	-0.672
ENSG00000269590	CTD-2192J16.24	292.328	-0.191179134767495	0.194052295958709	0.732540396538772	23.245	25.5	ASO_G0272888_AD_10	AC013394.2	-1.18
ENSG00000148450	MSRB2	585.169	-0.436519480969027	0.194283508740597	0.733236362502791	39.676	51.872	ASO_G0272888_AD_10	AC013394.2	-1.605
ENSG00000011007	TCEB3	336.598	0.136324767282356	0.194535275377625	0.733374481102741	32.645	28.646	ASO_G0272888_AD_10	AC013394.2	0.737
ENSG00000076258	FMO4	29.775	0.430620562572881	0.194601253595277	0.733374481102741	3.505	2.471	ASO_G0272888_AD_10	AC013394.2	0.675
ENSG00000102743	SLC25A15	106.631	-0.295355937977535	0.194481614150552	0.733374481102741	7.853	9.384	ASO_G0272888_AD_10	AC013394.2	-1.591
ENSG00000157881	PANK4	361.355	0.13108123925004	0.194568143404734	0.733374481102741	35.205	30.748	ASO_G0272888_AD_10	AC013394.2	0.515
ENSG00000165669	FAM204A	669.353	-0.206923490609586	0.194519528667765	0.733374481102741	52.755	58.368	ASO_G0272888_AD_10	AC013394.2	-1.425
ENSG00000245317	CTC-241N9.1	14.371	-0.464931791442133	0.194468720908106	0.733374481102741	0.994	1.273	ASO_G0272888_AD_10	AC013394.2	-1.279
CATG00000057031	CATG00000057031.1	11.598	-1.20535793264488	0.194778726419906	0.733577975587696	0.48	1.07	ASO_G0272888_AD_10	AC013394.2	-1.853
ENSG00000119523	ALG2	520.723	-0.147679939182057	0.194902092690942	0.733577975587696	42.606	45.29	ASO_G0272888_AD_10	AC013394.2	-0.944
ENSG00000140391	TSPAN3	1460.934	-0.215665405415206	0.19485400289165	0.733577975587696	114.194	127.808	ASO_G0272888_AD_10	AC013394.2	-0.689
ENSG00000147010	SH3KBP1	683.338	0.132997890556047	0.19477321438209	0.733577975587696	66.291	58.182	ASO_G0272888_AD_10	AC013394.2	0.776
ENSG00000147145	LPAR4	8.189	0.572203699825217	0.194936476932415	0.733577975587696	1.022	0.668	ASO_G0272888_AD_10	AC013394.2	1.364
ENSG00000251201	TMED7-TICAM2	1286.677	0.188543132375078	0.19490976903315	0.733577975587696	129.592	109.078	ASO_G0272888_AD_10	AC013394.2	1.419
ENSG00000100722	ZC3H14	939.172	0.106807921485419	0.195000874619141	0.733643915544274	90.104	80.08	ASO_G0272888_AD_10	AC013394.2	1.052
ENSG00000020181	GPR124	888.803	-0.414442191041306	0.195317294745019	0.733691801520447	61.217	78.934	ASO_G0272888_AD_10	AC013394.2	-1.038
ENSG00000087903	RFX2	150.201	-0.169267100756815	0.195316819536582	0.733691801520447	12.159	13.089	ASO_G0272888_AD_10	AC013394.2	-0.244
ENSG00000182118	FAM89A	73.938	-0.727950920786151	0.19516374817527	0.733691801520447	4.122	6.661	ASO_G0272888_AD_10	AC013394.2	-1.824
ENSG00000197937	ZNF347	92.94	-0.347624617810581	0.195087222601007	0.733691801520447	6.749	8.208	ASO_G0272888_AD_10	AC013394.2	-1.46
ENSG00000215817	ZC3H11B	28.109	0.400147375749447	0.195341750491068	0.733691801520447	3.238	2.333	ASO_G0272888_AD_10	AC013394.2	1.154
ENSG00000233621	RP11-422J8.1	38.404	-0.285186969386468	0.195275815324132	0.733691801520447	2.913	3.373	ASO_G0272888_AD_10	AC013394.2	-0.71
ENSG00000261408	TEN1-CDK3	283.404	0.157703979774459	0.195187722713534	0.733691801520447	28.041	24.069	ASO_G0272888_AD_10	AC013394.2	0.775
ENSG00000006744	ELAC2	686.164	0.183916644848699	0.195464983469538	0.733874536299916	68.903	58.222	ASO_G0272888_AD_10	AC013394.2	0.804
ENSG00000165219	GAPVD1	422.551	0.104242985718846	0.195484182597556	0.733874536299916	40.419	36.088	ASO_G0272888_AD_10	AC013394.2	0.815
ENSG00000100034	PPM1F	476.173	-0.25658049806965	0.195727116159562	0.734341458472068	36.267	41.608	ASO_G0272888_AD_10	AC013394.2	-1.122
ENSG00000166923	GREM1	738.857	0.321864887602678	0.195738198443103	0.734341458472068	80.658	62.021	ASO_G0272888_AD_10	AC013394.2	1.176
ENSG00000198931	APRT	987.605	0.163647649070556	0.195749317279757	0.734341458472068	97.79	83.821	ASO_G0272888_AD_10	AC013394.2	0.831
ENSG00000002330	BAD	1047.677	0.155747352457541	0.196274340917936	0.734374781187332	103.243	89.043	ASO_G0272888_AD_10	AC013394.2	1.075
ENSG00000099219	ERMP1	106.238	-0.323228549081619	0.196190962298962	0.734374781187332	7.661	9.355	ASO_G0272888_AD_10	AC013394.2	-0.957
ENSG00000131626	PPFIA1	364.935	-0.3890856238406	0.196245368356033	0.734374781187332	25.508	32.197	ASO_G0272888_AD_10	AC013394.2	-1.605
ENSG00000162777	DENND2D	41.506	-0.362413735000384	0.195989219683024	0.734374781187332	2.885	3.671	ASO_G0272888_AD_10	AC013394.2	-0.945
ENSG00000167157	PRRX2	833.93	-0.448926777127917	0.196186122693137	0.734374781187332	56.13	74.015	ASO_G0272888_AD_10	AC013394.2	-1.29
ENSG00000171953	ATPAF2	265.355	-0.177692935831119	0.195984185795182	0.734374781187332	21.307	23.093	ASO_G0272888_AD_10	AC013394.2	-1.059
ENSG00000187608	ISG15	679.987	0.324690147502395	0.196115106573987	0.734374781187332	74.369	56.923	ASO_G0272888_AD_10	AC013394.2	0.759
ENSG00000198171	DDRGK1	752.903	-0.1392995979726	0.196154999398006	0.734374781187332	61.588	65.438	ASO_G0272888_AD_10	AC013394.2	-1.082
ENSG00000203943	SAMD13	16.366	-0.460962870203289	0.19610086174377	0.734374781187332	1.153	1.447	ASO_G0272888_AD_10	AC013394.2	-1.182
ENSG00000204257	HLA-DMA	55.275	0.222142000418653	0.196164126092847	0.734374781187332	5.691	4.675	ASO_G0272888_AD_10	AC013394.2	0.58
ENSG00000249592	RP11-440L14.1	158.895	0.187890213769344	0.196127336721667	0.734374781187332	16.083	13.487	ASO_G0272888_AD_10	AC013394.2	0.956
ENSG00000254999	BRK1	2056.425	0.201988241347939	0.196471605052022	0.734937163161854	208.62	173.801	ASO_G0272888_AD_10	AC013394.2	1.351
CATG00000042600	CATG00000042600.1	15.742	-0.439316495645203	0.196617274299077	0.735038496775904	1.069	1.396	ASO_G0272888_AD_10	AC013394.2	-1.253
ENSG00000047644	WWC3	123.525	-0.48248906157009	0.196639587630229	0.735038496775904	8.085	10.995	ASO_G0272888_AD_10	AC013394.2	-1.666
ENSG00000213694	S1PR3	241.044	-0.181131046185775	0.196555998015491	0.735038496775904	19.183	21.049	ASO_G0272888_AD_10	AC013394.2	-0.559
ENSG00000173674	EIF1AX	821.64	0.173331781471709	0.196755311262674	0.735295457634221	82.057	69.626	ASO_G0272888_AD_10	AC013394.2	0.801
CATG00000028494	CATG00000028494.1	15	-0.455910131424566	0.198619484973944	0.735300238879495	1.042	1.332	ASO_G0272888_AD_10	AC013394.2	-0.852
CATG00000076219	CATG00000076219.1	10.533	-0.974715815374204	0.197929973403664	0.735300238879495	0.514	1.441	ASO_G0272888_AD_10	AC013394.2	-0.501
CATG00000088545	CATG00000088545.1	33.568	-0.339720870882598	0.199127720553094	0.735300238879495	2.469	2.957	ASO_G0272888_AD_10	AC013394.2	-1.094
ENSG00000004975	DVL2	749.846	0.174091568724729	0.198442161435445	0.735300238879495	74.91	63.704	ASO_G0272888_AD_10	AC013394.2	1.139
ENSG00000011243	AKAP8L	181.577	0.17400317782632	0.197128337231238	0.735300238879495	18.115	15.441	ASO_G0272888_AD_10	AC013394.2	0.589
ENSG00000035403	VCL	6377.694	0.0966438275247081	0.197089408355104	0.735300238879495	607.055	544.78	ASO_G0272888_AD_10	AC013394.2	0.925
ENSG00000100350	FOXRED2	243.941	-0.189469960466355	0.197606689837636	0.735300238879495	19.295	21.317	ASO_G0272888_AD_10	AC013394.2	-1.063
ENSG00000101337	TM9SF4	843.308	-0.143432708375059	0.197540032189948	0.735300238879495	69.235	73.278	ASO_G0272888_AD_10	AC013394.2	-0.688
ENSG00000104415	WISP1	34.895	-0.410621863210995	0.196909418841673	0.735300238879495	2.472	3.085	ASO_G0272888_AD_10	AC013394.2	-0.739
ENSG00000105186	ANKRD27	340.246	0.158654451525497	0.199289785934424	0.735300238879495	33.7	28.901	ASO_G0272888_AD_10	AC013394.2	1.071
ENSG00000107957	SH3PXD2A	1489.77	-0.152744112438988	0.197760565940662	0.735300238879495	121.585	129.573	ASO_G0272888_AD_10	AC013394.2	-0.361
ENSG00000113916	BCL6	389.463	0.168183931264617	0.197045828983013	0.735300238879495	38.907	33.095	ASO_G0272888_AD_10	AC013394.2	0.407
ENSG00000125744	RTN2	136.96	-0.20050550169141	0.197187829327831	0.735300238879495	10.808	11.955	ASO_G0272888_AD_10	AC013394.2	-1.332
ENSG00000125945	ZNF436	91.338	-0.19981530256153	0.198855792874951	0.735300238879495	7.329	7.969	ASO_G0272888_AD_10	AC013394.2	-1.092
ENSG00000129351	ILF3	3305.101	0.149964798389348	0.19881603574297	0.735300238879495	325.038	280.838	ASO_G0272888_AD_10	AC013394.2	1.246
ENSG00000130147	SH3BP4	653.675	-0.161640399544001	0.196944390933204	0.735300238879495	52.886	56.907	ASO_G0272888_AD_10	AC013394.2	-1.228
ENSG00000132763	MMACHC	169.627	-0.173631825047	0.197353258599931	0.735300238879495	13.653	14.775	ASO_G0272888_AD_10	AC013394.2	-0.828
ENSG00000133315	MACROD1	153.206	-0.253496411369988	0.198710699495798	0.735300238879495	11.627	13.465	ASO_G0272888_AD_10	AC013394.2	-0.419
ENSG00000137275	RIPK1	297.369	-0.244256673904277	0.198308205179231	0.735300238879495	22.72	26.079	ASO_G0272888_AD_10	AC013394.2	-1.166
ENSG00000137806	NDUFAF1	209.888	0.162843368514859	0.197950642344456	0.735300238879495	20.881	17.807	ASO_G0272888_AD_10	AC013394.2	0.746
ENSG00000138180	CEP55	1259.245	-0.424040814512382	0.197895635399843	0.735300238879495	86.275	111.347	ASO_G0272888_AD_10	AC013394.2	-1.227
ENSG00000141646	SMAD4	748.679	-0.262017286407187	0.199203621732922	0.735300238879495	56.783	65.652	ASO_G0272888_AD_10	AC013394.2	-1.817
ENSG00000142168	SOD1	2286.832	0.187205143932347	0.198128204171054	0.735300238879495	230.207	193.854	ASO_G0272888_AD_10	AC013394.2	0.6
ENSG00000143537	ADAM15	524.12	0.190086130932303	0.197444283780414	0.735300238879495	52.777	44.358	ASO_G0272888_AD_10	AC013394.2	0.986
ENSG00000144935	TRPC1	96.024	0.24254952084808	0.198981783115044	0.735300238879495	9.998	8.109	ASO_G0272888_AD_10	AC013394.2	1.307
ENSG00000146433	TMEM181	739.744	-0.296964553428295	0.199117749264129	0.735300238879495	54.813	65.117	ASO_G0272888_AD_10	AC013394.2	-1.125
ENSG00000156374	PCGF6	146.686	0.228023103138733	0.19858031508748	0.735300238879495	15.094	12.392	ASO_G0272888_AD_10	AC013394.2	1.392
ENSG00000159692	CTBP1	1609.057	-0.472185071983684	0.197690054196748	0.735300238879495	106.808	142.595	ASO_G0272888_AD_10	AC013394.2	-1.621
ENSG00000162222	TTC9C	444.519	-0.150996423566543	0.198709168908557	0.735300238879495	36.374	38.659	ASO_G0272888_AD_10	AC013394.2	-1.175
ENSG00000162618	ELTD1	132.415	0.189039014333279	0.198650294050909	0.735300238879495	13.261	11.21	ASO_G0272888_AD_10	AC013394.2	0.607
ENSG00000162909	CAPN2	5929.344	-0.167989675196749	0.197334640895081	0.735300238879495	478.239	516.676	ASO_G0272888_AD_10	AC013394.2	-0.622
ENSG00000163472	TMEM79	50.935	0.236682534814716	0.198120433556491	0.735300238879495	5.324	4.303	ASO_G0272888_AD_10	AC013394.2	1.121
ENSG00000163689	C3orf67	30.564	0.298373385934579	0.197386654596322	0.735300238879495	3.336	2.563	ASO_G0272888_AD_10	AC013394.2	1.184
ENSG00000165487	MICU2	941.37	-0.181215547429383	0.199247569009217	0.735300238879495	75.176	81.977	ASO_G0272888_AD_10	AC013394.2	-0.855
ENSG00000169682	SPNS1	582.982	0.146493161493162	0.197751065911938	0.735300238879495	57.23	49.573	ASO_G0272888_AD_10	AC013394.2	0.527
ENSG00000171055	FEZ2	625.543	-0.227798822707975	0.197609506174557	0.735300238879495	48.472	54.733	ASO_G0272888_AD_10	AC013394.2	-0.901
ENSG00000172296	SPTLC3	20.611	-0.385565192676476	0.198207534120091	0.735300238879495	1.508	1.814	ASO_G0272888_AD_10	AC013394.2	-0.659
ENSG00000174718	KIAA1551	159.568	-0.203748548300628	0.198533380802207	0.735300238879495	12.623	13.92	ASO_G0272888_AD_10	AC013394.2	-0.949
ENSG00000177400	OR7E8P	12.003	-0.486683117612496	0.199342972857784	0.735300238879495	0.772	1.071	ASO_G0272888_AD_10	AC013394.2	-0.958
ENSG00000184602	SNN	94.923	-0.350283530150029	0.198910529119155	0.735300238879495	6.727	8.389	ASO_G0272888_AD_10	AC013394.2	-1.549
ENSG00000186019	AC084219.4	24.095	0.319890863687388	0.197246311470383	0.735300238879495	2.605	2.021	ASO_G0272888_AD_10	AC013394.2	0.518
ENSG00000186318	BACE1	798.952	-0.267295091692944	0.199223796301087	0.735300238879495	60.616	69.831	ASO_G0272888_AD_10	AC013394.2	-0.559
ENSG00000187736	NHEJ1	165.876	0.179316030911497	0.199387528835511	0.735300238879495	16.622	14.067	ASO_G0272888_AD_10	AC013394.2	0.951
ENSG00000196456	ZNF775	831.296	-0.192989048973172	0.198348595186999	0.735300238879495	65.751	72.611	ASO_G0272888_AD_10	AC013394.2	-1.258
ENSG00000198373	WWP2	440.131	0.142552513371395	0.198180190869639	0.735300238879495	42.946	37.43	ASO_G0272888_AD_10	AC013394.2	0.776
ENSG00000198934	MAGEE1	15.544	0.402911678906149	0.197172578014881	0.735300238879495	1.786	1.291	ASO_G0272888_AD_10	AC013394.2	0.897
ENSG00000207556	MIR636	9.378	0.485769481192113	0.198088375926118	0.735300238879495	1.183	0.766	ASO_G0272888_AD_10	AC013394.2	1.014
ENSG00000214022	REPIN1	695.707	-0.228523515334629	0.197280694287456	0.735300238879495	53.792	60.932	ASO_G0272888_AD_10	AC013394.2	-1.183
ENSG00000214223	HNRNPA1P10	24.817	0.370999838989056	0.199365788910895	0.735300238879495	2.847	2.069	ASO_G0272888_AD_10	AC013394.2	1.04
ENSG00000228624	RP3-399L15.3	16.679	0.38122917973116	0.199344593498614	0.735300238879495	1.897	1.386	ASO_G0272888_AD_10	AC013394.2	0.901
ENSG00000239857	GET4	363.213	-0.377686567889119	0.199163011370862	0.735300238879495	25.526	32.102	ASO_G0272888_AD_10	AC013394.2	-1.548
ENSG00000248592	TMEM110-MUSTN1	375.236	-0.405007986830722	0.198918577126267	0.735300238879495	25.928	33.207	ASO_G0272888_AD_10	AC013394.2	-1.259
ENSG00000257267	ZNF271	347.271	-0.174581056414913	0.196932165853393	0.735300238879495	27.915	30.242	ASO_G0272888_AD_10	AC013394.2	-1.398
ENSG00000259132	RP11-298I3.5	271.567	-0.16822973285461	0.198928886492834	0.735300238879495	21.702	23.701	ASO_G0272888_AD_10	AC013394.2	-0.724
ENSG00000269696	AC007228.11	10.053	0.459692829931281	0.197993544479396	0.735300238879495	1.178	0.833	ASO_G0272888_AD_10	AC013394.2	1.302
ENSG00000272455	RP4-758J18.13	21.036	-0.468290259690221	0.198342785784822	0.735300238879495	1.375	1.881	ASO_G0272888_AD_10	AC013394.2	-0.959
ENSG00000007047	MARK4	334.94	0.143189007613373	0.200234511983563	0.735592361040025	32.774	28.481	ASO_G0272888_AD_10	AC013394.2	1.13
ENSG00000067596	DHX8	540.319	-0.13333742003389	0.1996606878144	0.735592361040025	44.578	46.917	ASO_G0272888_AD_10	AC013394.2	-1.133
ENSG00000080573	COL5A3	214.324	-0.242194504927256	0.199580994326367	0.735592361040025	16.442	18.808	ASO_G0272888_AD_10	AC013394.2	-0.305
ENSG00000100564	PIGH	197.305	-0.181574306642032	0.199809905770268	0.735592361040025	15.752	17.191	ASO_G0272888_AD_10	AC013394.2	-1.127
ENSG00000115828	QPCT	240.522	0.2216092325109	0.200040984133244	0.735592361040025	24.779	20.283	ASO_G0272888_AD_10	AC013394.2	0.669
ENSG00000117114	LPHN2	82.13	0.262272224323737	0.199515927108784	0.735592361040025	8.704	6.915	ASO_G0272888_AD_10	AC013394.2	1.009
ENSG00000119630	PGF	141.077	0.220445666245898	0.200351628485551	0.735592361040025	14.354	11.934	ASO_G0272888_AD_10	AC013394.2	-0.021
ENSG00000132640	BTBD3	274.08	-0.207552018893154	0.199674132858455	0.735592361040025	21.39	23.966	ASO_G0272888_AD_10	AC013394.2	-1.213
ENSG00000137210	TMEM14B	819.403	-0.17718981860933	0.200406736149426	0.735592361040025	65.84	71.454	ASO_G0272888_AD_10	AC013394.2	-1.324
ENSG00000155754	ALS2CR11	41.069	0.312503118663141	0.199973228262967	0.735592361040025	4.477	3.448	ASO_G0272888_AD_10	AC013394.2	0.987
ENSG00000160953	MUM1	236.466	-0.231214242387461	0.200367229838107	0.735592361040025	18.227	20.716	ASO_G0272888_AD_10	AC013394.2	-0.892
ENSG00000163888	CAMK2N2	19.247	-0.450739769226077	0.200079915624311	0.735592361040025	1.216	1.718	ASO_G0272888_AD_10	AC013394.2	-0.856
ENSG00000164713	BRI3	7553.456	-0.556706648221781	0.199886053266451	0.735592361040025	475.287	672.843	ASO_G0272888_AD_10	AC013394.2	-2.499
ENSG00000181467	RAP2B	408.566	-0.179932882543984	0.200363222464664	0.735592361040025	32.642	35.644	ASO_G0272888_AD_10	AC013394.2	-0.677
ENSG00000185989	RASA3	590.624	-0.22188916295449	0.19975744594976	0.735592361040025	45.941	51.696	ASO_G0272888_AD_10	AC013394.2	-0.612
ENSG00000218426	RP11-475C16.1	1882.089	0.213705697375671	0.20024904774846	0.735592361040025	192.52	159.259	ASO_G0272888_AD_10	AC013394.2	0.614
ENSG00000233461	RP11-295G20.2	82.795	-0.221865659406695	0.200198848898272	0.735592361040025	6.382	7.238	ASO_G0272888_AD_10	AC013394.2	-0.783
ENSG00000235420	RPL29P30	23.564	0.338963795341199	0.199867434729694	0.735592361040025	2.661	1.957	ASO_G0272888_AD_10	AC013394.2	0.681
ENSG00000237489	LINC00959	60.031	-0.229190726640491	0.199890832876879	0.735592361040025	4.772	5.245	ASO_G0272888_AD_10	AC013394.2	-0.564
ENSG00000249502	AC006160.5	24.511	0.342710721129912	0.200036497650781	0.735592361040025	2.716	2.054	ASO_G0272888_AD_10	AC013394.2	0.616
ENSG00000042088	TDP1	257.626	-0.185965263725794	0.200879589720031	0.736141569475382	20.468	22.48	ASO_G0272888_AD_10	AC013394.2	-0.338
ENSG00000064763	FAR2	137.456	0.169381706466001	0.200877461381229	0.736141569475382	13.714	11.666	ASO_G0272888_AD_10	AC013394.2	1.049
ENSG00000100207	TCF20	414.663	-0.371620437632492	0.200610894701058	0.736141569475382	29.289	36.57	ASO_G0272888_AD_10	AC013394.2	-1.98
ENSG00000115904	SOS1	310.542	0.193556125145664	0.200660010220483	0.736141569475382	31.326	26.362	ASO_G0272888_AD_10	AC013394.2	1.351
ENSG00000125398	SOX9	94.844	0.267670754298424	0.200932642310321	0.736141569475382	10.091	7.96	ASO_G0272888_AD_10	AC013394.2	1.098
ENSG00000147912	FBXO10	120.516	-0.246862907504976	0.200700021285469	0.736141569475382	9.136	10.583	ASO_G0272888_AD_10	AC013394.2	-1.127
ENSG00000149547	EI24	1025.355	-0.362595277553198	0.200890166324464	0.736141569475382	72.93	90.433	ASO_G0272888_AD_10	AC013394.2	-1.814
ENSG00000251432	RP11-420A23.1	26.422	0.331047593695611	0.200794409148606	0.736141569475382	3.005	2.203	ASO_G0272888_AD_10	AC013394.2	0.627
ENSG00000101384	JAG1	273.062	0.173663371846918	0.201108655007314	0.736441637697582	27.334	23.148	ASO_G0272888_AD_10	AC013394.2	0.539
ENSG00000131143	COX4I1	3842.703	-0.181106947653271	0.201108609736458	0.736441637697582	307.902	334.2	ASO_G0272888_AD_10	AC013394.2	-1.576
ENSG00000259345	RP11-624L4.1	48.352	-0.394305494851222	0.201161379972688	0.736462399521062	3.43	4.288	ASO_G0272888_AD_10	AC013394.2	-0.587
CATG00000026622	CATG00000026622.1	18.469	-0.428619986938526	0.201269820553163	0.736514837848388	1.289	1.633	ASO_G0272888_AD_10	AC013394.2	-0.913
ENSG00000101079	NDRG3	231.794	0.211356737295132	0.201228435374295	0.736514837848388	23.648	19.596	ASO_G0272888_AD_10	AC013394.2	0.972
CATG00000033617	CATG00000033617.1	46.089	-0.424703764136425	0.201518165493115	0.736566007069928	3.141	4.088	ASO_G0272888_AD_10	AC013394.2	-1.195
ENSG00000100321	SYNGR1	478.827	-0.123898090833987	0.201617267410044	0.736566007069928	39.742	41.614	ASO_G0272888_AD_10	AC013394.2	-0.476
ENSG00000104312	RIPK2	435.369	0.164581253269903	0.201631226385577	0.736566007069928	43.296	36.915	ASO_G0272888_AD_10	AC013394.2	0.592
ENSG00000163785	RYK	281.538	-0.465140922491303	0.201519897512494	0.736566007069928	18.718	25.026	ASO_G0272888_AD_10	AC013394.2	-1.46
ENSG00000179222	MAGED1	3657.965	-0.100536464779175	0.201454333520919	0.736566007069928	308.266	316.847	ASO_G0272888_AD_10	AC013394.2	-0.557
ENSG00000185745	IFIT1	266.58	0.438814621585053	0.201600356777069	0.736566007069928	31.203	22.022	ASO_G0272888_AD_10	AC013394.2	0.76
ENSG00000189320	FAM180A	193.937	0.176263224336886	0.201524320803044	0.736566007069928	19.394	16.453	ASO_G0272888_AD_10	AC013394.2	0.14
ENSG00000222328	RNU2-2P	745.795	0.441354704532356	0.20170061841722	0.736566007069928	87.398	61.934	ASO_G0272888_AD_10	AC013394.2	0.996
ENSG00000264672	RP11-112H10.4	14.305	0.457144464039809	0.201707360954681	0.736566007069928	1.691	1.187	ASO_G0272888_AD_10	AC013394.2	0.887
CATG00000005836	CATG00000005836.1	34.868	-0.339039683709269	0.204096268580452	0.736612451128711	2.544	3.07	ASO_G0272888_AD_10	AC013394.2	-0.991
CATG00000026225	CATG00000026225.1	12.831	-0.653443718211442	0.204120388508416	0.736612451128711	0.739	1.161	ASO_G0272888_AD_10	AC013394.2	-1.268
CATG00000090353	CATG00000090353.1	25.944	-0.375688618817493	0.202904892990017	0.736612451128711	1.844	2.299	ASO_G0272888_AD_10	AC013394.2	-0.84
CATG00000108346	CATG00000108346.1	8.13	0.512424587650786	0.203297465873925	0.736612451128711	1.008	0.666	ASO_G0272888_AD_10	AC013394.2	-1.099
ENSG00000030110	BAK1	206.185	0.191015527818702	0.20200521978656	0.736612451128711	20.765	17.448	ASO_G0272888_AD_10	AC013394.2	0.734
ENSG00000049130	KITLG	885.458	0.15071079032287	0.203897275982219	0.736612451128711	87.034	75.17	ASO_G0272888_AD_10	AC013394.2	0.924
ENSG00000050327	ARHGEF5	18.015	-0.463506584648987	0.202551516071979	0.736612451128711	1.155	1.603	ASO_G0272888_AD_10	AC013394.2	-1.299
ENSG00000082212	ME2	336.149	-0.153815085939657	0.202942618803191	0.736612451128711	27.249	29.255	ASO_G0272888_AD_10	AC013394.2	-1.094
ENSG00000100916	BRMS1L	219.288	0.131777615178277	0.203014895781111	0.736612451128711	21.276	18.667	ASO_G0272888_AD_10	AC013394.2	0.874
ENSG00000102409	BEX4	433.333	-0.15882445680751	0.203139493687683	0.736612451128711	35.28	37.655	ASO_G0272888_AD_10	AC013394.2	-0.964
ENSG00000103199	ZNF500	138.163	0.17054895896975	0.20210681054473	0.736612451128711	13.931	11.726	ASO_G0272888_AD_10	AC013394.2	0.994
ENSG00000103769	RAB11A	1921.615	0.121451200728544	0.20351791314713	0.736612451128711	185.741	163.625	ASO_G0272888_AD_10	AC013394.2	0.59
ENSG00000105325	FZR1	728.375	-0.600668742642958	0.203160100487217	0.736612451128711	44.516	64.999	ASO_G0272888_AD_10	AC013394.2	-2.403
ENSG00000105339	DENND3	326.616	-0.375622956965964	0.203434512179584	0.736612451128711	22.963	28.887	ASO_G0272888_AD_10	AC013394.2	-0.728
ENSG00000106351	AGFG2	117.441	-0.285394296849836	0.203550310102228	0.736612451128711	8.703	10.296	ASO_G0272888_AD_10	AC013394.2	-0.747
